rank,repo_name,forks,stars,language,repo_url,description,id,last_commit
499,rnnoise,803,2955,C,https://github.com/xiph/rnnoise,Recurrent neural network for audio noise reduction,MDEwOlJlcG9zaXRvcnk5OTE5OTE1MQ==,2022-09-18T22:01:21Z
500,retro,456,2951,C,https://github.com/openai/retro,Retro Games in Gym,MDEwOlJlcG9zaXRvcnkxMjA1NDEzOTc=,2022-12-27T15:35:01Z
501,glad,367,2942,C,https://github.com/Dav1dde/glad,Multi-Language Vulkan/GL/GLES/EGL/GLX/WGL Loader-Generator based on the official specs.,MDEwOlJlcG9zaXRvcnkxMTczNzM4NQ==,2023-03-05T23:30:26Z
502,icmptunnel,339,2938,C,https://github.com/DhavalKapil/icmptunnel,Transparently tunnel your IP traffic through ICMP echo and reply packets.,MDEwOlJlcG9zaXRvcnk0MTMyODYxMg==,2022-04-12T05:09:41Z
504,Data-Structure,939,2934,C,https://github.com/kangjianwei/Data-Structure,《数据结构》-严蔚敏.吴伟民-教材源码与习题解析,MDEwOlJlcG9zaXRvcnkxNTE3MjAxNjg=,2022-07-20T15:01:38Z
503,Unity,830,2934,C,https://github.com/ThrowTheSwitch/Unity,Simple Unit Testing for C,MDEwOlJlcG9zaXRvcnkzMjc2ODYw,2023-03-15T19:06:49Z
505,pcileech,506,2930,C,https://github.com/ufrisk/pcileech,Direct Memory Access (DMA) Attack Software,MDEwOlJlcG9zaXRvcnk2NDMyNDQxMw==,2023-02-26T12:39:54Z
506,aubio,357,2921,C,https://github.com/aubio/aubio,a library for audio and music analysis,MDEwOlJlcG9zaXRvcnkzOTYzODk=,2022-11-05T17:56:10Z
507,ostep-projects,892,2921,C,https://github.com/remzi-arpacidusseau/ostep-projects,Projects for an undergraduate OS course,MDEwOlJlcG9zaXRvcnkxMTc3MDQ2NTY=,2022-12-07T23:32:39Z
508,AirConnect,202,2920,C,https://github.com/philippe44/AirConnect,Use AirPlay to stream to UPnP/Sonos & Chromecast devices,MDEwOlJlcG9zaXRvcnk5OTYyODc1MA==,2023-03-23T21:30:10Z
509,nchan,298,2914,C,https://github.com/slact/nchan,"Fast, horizontally scalable, multiprocess pub/sub queuing server and proxy for HTTP, long-polling, Websockets and EventSource (SSE), powered by Nginx.",MDEwOlJlcG9zaXRvcnkyNzQyMTg=,2023-03-20T13:31:33Z
510,c-algorithms,697,2914,C,https://github.com/fragglet/c-algorithms,A library of common data structures and algorithms written in C.,MDEwOlJlcG9zaXRvcnk3MzY2NDQ=,2023-02-13T03:04:39Z
511,psycopg2,475,2910,C,https://github.com/psycopg/psycopg2,PostgreSQL database adapter for the Python programming language,MDEwOlJlcG9zaXRvcnk3NzMwODI5,2023-03-27T15:11:28Z
512,odyssey,142,2903,C,https://github.com/yandex/odyssey,Scalable PostgreSQL connection pooler,MDEwOlJlcG9zaXRvcnkxMzUxNzU1MTM=,2023-02-16T10:22:46Z
513,redsocks,827,2901,C,https://github.com/darkk/redsocks,transparent TCP-to-proxy redirector,MDEwOlJlcG9zaXRvcnk0MzY1MQ==,2023-01-24T15:34:52Z
514,bjoern,186,2900,C,https://github.com/jonashaag/bjoern,A screamingly fast Python 2/3 WSGI server written in C.,MDEwOlJlcG9zaXRvcnk1NDIwODk=,2022-09-11T18:48:21Z
515,nginx-module-vts,429,2899,C,https://github.com/vozlt/nginx-module-vts,Nginx virtual host traffic status module,MDEwOlJlcG9zaXRvcnkzMDc1OTQ5OQ==,2023-03-26T21:34:04Z
516,p2pvc,220,2890,C,https://github.com/mofarrell/p2pvc,A point to point color terminal video chat.,MDEwOlJlcG9zaXRvcnkzMDQ0MjIxMQ==,2022-02-15T22:22:23Z
517,leetcode,794,2887,C,https://github.com/begeekmyfriend/leetcode,LeetCode in pure C,MDEwOlJlcG9zaXRvcnkzNzQ3NDY4Ng==,2023-01-09T11:46:17Z
518,lastpass-cli,286,2870,C,https://github.com/lastpass/lastpass-cli,LastPass command line interface tool,MDEwOlJlcG9zaXRvcnkyNTU4Njc4Mg==,2023-02-23T18:33:47Z
519,INTANG,588,2862,C,https://github.com/seclab-ucr/INTANG,,MDEwOlJlcG9zaXRvcnkxMDM3MTA2NzM=,2022-07-29T05:44:13Z
520,openwrt,1797,2860,C,https://github.com/Lienol/openwrt,Lienol's Modified OpenWrt source,MDEwOlJlcG9zaXRvcnkyNDAwMTExNDU=,2023-03-05T15:32:52Z
521,hexchat,510,2843,C,https://github.com/hexchat/hexchat,GTK+ IRC client,MDEwOlJlcG9zaXRvcnk0OTk0Nzg1,2023-03-27T23:31:42Z
522,lk,557,2842,C,https://github.com/littlekernel/lk,LK embedded kernel,MDEwOlJlcG9zaXRvcnkzMDU4NDU2,2023-03-15T06:16:02Z
523,collectd,1227,2839,C,https://github.com/collectd/collectd,The system statistics collection daemon. Please send Pull Requests here!,MDEwOlJlcG9zaXRvcnkzMjA4NjQw,2023-03-26T17:49:34Z
524,unit,268,2833,C,https://github.com/nginx/unit," NGINX Unit – universal web app server – a lightweight and versatile open source server project that works as a reverse proxy, serves static assets, and runs applications in multiple languages. ",MDEwOlJlcG9zaXRvcnkxMDI2Mjc2Mzg=,2023-03-28T13:02:27Z
525,EasyLogger,990,2819,C,https://github.com/armink/EasyLogger,"An ultra-lightweight(ROM<1.6K, RAM<0.3k), high-performance C/C++ log library. | 一款超轻量级(ROM<1.6K, RAM<0.3k)、高性能的 C/C++ 日志库",MDEwOlJlcG9zaXRvcnkzNTMxMzMyOA==,2023-02-17T06:42:36Z
526,GTAO_Booster_PoC,187,2808,C,https://github.com/tostercx/GTAO_Booster_PoC,,MDEwOlJlcG9zaXRvcnkzNDMwNzkyMDQ=,2021-10-01T08:46:39Z
527,sqlean,80,2806,C,https://github.com/nalgeon/sqlean,The ultimate set of SQLite extensions,MDEwOlJlcG9zaXRvcnkzNDMxOTE4MDQ=,2023-03-15T03:38:20Z
528,ics-openvpn,1099,2800,C,https://github.com/schwabe/ics-openvpn,OpenVPN for Android,MDEwOlJlcG9zaXRvcnkzMjUxOTExOQ==,2022-12-14T14:17:53Z
529,inotify-tools,382,2791,C,https://github.com/inotify-tools/inotify-tools,  inotify-tools is a C library and a set of command-line programs providing a simple interface to inotify.,MDEwOlJlcG9zaXRvcnkzODE5NjU=,2022-12-30T12:04:56Z
530,janet,187,2790,C,https://github.com/janet-lang/janet,A dynamic language and bytecode vm,MDEwOlJlcG9zaXRvcnk4NDUyMTQ1OA==,2023-03-24T23:49:25Z
531,helloworld,1868,2787,C,https://github.com/fw876/helloworld,,MDEwOlJlcG9zaXRvcnkyNTYxMDUyOTY=,2023-03-25T14:41:26Z
532,clamav,593,2776,C,https://github.com/Cisco-Talos/clamav,ClamAV - Documentation is here: https://docs.clamav.net,MDEwOlJlcG9zaXRvcnk1MTI4MDg0,2023-03-28T04:55:35Z
533,pingfs,129,2775,C,https://github.com/yarrick/pingfs,Stores your data in ICMP ping packets,MDEwOlJlcG9zaXRvcnkyMjczODA3Mg==,2021-02-27T17:46:12Z
534,dumpdecrypted,668,2770,C,https://github.com/stefanesser/dumpdecrypted,Dumps decrypted mach-o files from encrypted iPhone applications from memory to disk. This tool is necessary for security researchers to be able to look under the hood of encryption.,MDEwOlJlcG9zaXRvcnkyNDc0NzE4,2017-10-26T12:06:48Z
535,Main_MiSTer,297,2763,C,https://github.com/MiSTer-devel/Main_MiSTer,Main MiSTer binary and Wiki,MDEwOlJlcG9zaXRvcnk5NDI0NjM0NA==,2023-03-26T21:08:46Z
536,jansson,778,2760,C,https://github.com/akheron/jansson,"C library for encoding, decoding and manipulating JSON data",MDEwOlJlcG9zaXRvcnkxODMzNjI=,2023-01-11T20:25:45Z
537,libffi,629,2754,C,https://github.com/libffi/libffi,A portable foreign-function interface library.,MDEwOlJlcG9zaXRvcnkzMjExNTQ=,2023-02-18T01:35:53Z
538,neomutt,273,2753,C,https://github.com/neomutt/neomutt,✉️ Teaching an Old Dog New Tricks -- IRC: #neomutt on irc.libera.chat,MDEwOlJlcG9zaXRvcnk0ODM0NTY3NA==,2023-03-28T12:15:20Z
539,u-boot,2797,2737,C,https://github.com/u-boot/u-boot,"""Das U-Boot"" Source Tree",MDEwOlJlcG9zaXRvcnkyNjUzNzEzNQ==,2023-03-28T02:07:44Z
540,honggfuzz,514,2735,C,https://github.com/google/honggfuzz,"Security oriented software fuzzer. Supports evolutionary, feedback-driven fuzzing based on code coverage (SW and HW based)",MDEwOlJlcG9zaXRvcnkzNTIyODc2OQ==,2023-03-25T08:32:33Z
541,rpi4-osdev,190,2733,C,https://github.com/isometimes/rpi4-osdev,"Tutorial: Writing a ""bare metal"" operating system for Raspberry Pi 4",MDEwOlJlcG9zaXRvcnkyNzkwMjg3MDM=,2022-09-20T17:18:35Z
542,miniaudio,235,2725,C,https://github.com/mackron/miniaudio,"Audio playback and capture library written in C, in a single source file.",MDEwOlJlcG9zaXRvcnk3MTUyNTYzMA==,2023-03-28T09:53:27Z
543,fzy,116,2725,C,https://github.com/jhawthorn/fzy,":mag: A simple, fast fuzzy finder for the terminal",MDEwOlJlcG9zaXRvcnkyMTc1OTUzMg==,2023-02-14T23:45:48Z
544,proxmark3,862,2724,C,https://github.com/Proxmark/proxmark3,Proxmark 3,MDEwOlJlcG9zaXRvcnkxNzgxMjAzNw==,2021-03-30T06:59:59Z
545,zydis,383,2715,C,https://github.com/zyantific/zydis,Fast and lightweight x86/x86-64 disassembler and code generation library,MDEwOlJlcG9zaXRvcnkyNTcwODE2Mw==,2023-03-26T19:11:31Z
546,muon,66,2715,C,https://github.com/ImVexed/muon,GPU based Electron on a diet,MDEwOlJlcG9zaXRvcnkyMTExNzU2NDM=,2023-03-15T06:02:13Z
547,QuickJS,270,2715,C,https://github.com/quickjs-zh/QuickJS,QuickJS是一个小型并且可嵌入的Javascript引擎，它支持ES2020规范，包括模块，异步生成器和代理器。,MDEwOlJlcG9zaXRvcnkxOTY1ODExODk=,2022-03-19T06:57:34Z
548,awtk,719,2707,C,https://github.com/zlgopen/awtk,AWTK = Toolkit AnyWhere(a cross-platform embedded GUI),MDEwOlJlcG9zaXRvcnkxMjIzMjU1NzA=,2023-03-28T09:52:39Z
549,src,807,2687,C,https://github.com/openbsd/src,Public git conversion mirror of OpenBSD's official CVS src repository. Pull requests not accepted - send diffs to the tech@ mailing list.,MDEwOlJlcG9zaXRvcnk2Njk2NjIwOA==,2023-03-28T10:21:10Z
550,memreduct,285,2686,C,https://github.com/henrypp/memreduct,Lightweight real-time memory management application to monitor and clean system memory on your computer.,MDEwOlJlcG9zaXRvcnkyODA1ODcxMw==,2023-03-08T08:30:16Z
551,nq,57,2685,C,https://github.com/leahneukirchen/nq,Unix command line queue utility,MDEwOlJlcG9zaXRvcnk0MDAwODY1Mw==,2023-01-30T13:21:16Z
552,zimg,408,2681,C,https://github.com/buaazp/zimg,A lightweight and high performance image storage and processing system.,MDEwOlJlcG9zaXRvcnkxMTEwMjkwOQ==,2018-03-29T09:22:38Z
553,premake-core,566,2671,C,https://github.com/premake/premake-core,Premake,MDEwOlJlcG9zaXRvcnkzMjYzNDQwNQ==,2023-03-22T09:54:03Z
554,UVCCamera,1123,2663,C,https://github.com/saki4510t/UVCCamera,library and sample to access to UVC web camera on non-rooted Android device,MDEwOlJlcG9zaXRvcnkxOTQwMzAyOA==,2021-12-14T13:26:26Z
555,pwnat,436,2662,C,https://github.com/samyk/pwnat,"The only tool and technique to punch holes through firewalls/NATs where both clients and server can be behind separate NATs without any 3rd party involvement. Pwnat uses a newly developed technique, exploiting a property of NAT translation tables, with no 3rd party, port forwarding, DMZ, router administrative requirements, STUN/TURN/UPnP/ICE, or spoofing required.",MDEwOlJlcG9zaXRvcnk1MzY1NTEx,2022-05-07T03:13:58Z
556,neuralcoref,462,2660,C,https://github.com/huggingface/neuralcoref,✨Fast Coreference Resolution in spaCy with Neural Networks,MDEwOlJlcG9zaXRvcnk5NjExMTU5Mw==,2023-01-28T07:51:22Z
557,webdis,295,2657,C,https://github.com/nicolasff/webdis,A Redis HTTP interface with JSON output,MDEwOlJlcG9zaXRvcnkxMTg0Njc4,2023-03-25T20:13:31Z
558,EasyHook,619,2652,C,https://github.com/EasyHook/EasyHook,EasyHook - The reinvention of Windows API Hooking,MDEwOlJlcG9zaXRvcnk0MDQyNDYyMg==,2023-03-17T13:29:39Z
559,json-c,1032,2648,C,https://github.com/json-c/json-c,https://github.com/json-c/json-c is the official code repository for json-c.  See the wiki for release tarballs for download.  API docs at http://json-c.github.io/json-c/,MDEwOlJlcG9zaXRvcnkxMTM5MTE5,2023-03-10T19:54:44Z
560,os,217,2648,C,https://github.com/minoca/os,Minoca operating system,MDEwOlJlcG9zaXRvcnk3MjM4NTU5MA==,2021-12-17T08:35:39Z
561,gear-lib,753,2645,C,https://github.com/gozfree/gear-lib,"Gear-Lib, C library for IOT Embedded Multimedia and Network",MDEwOlJlcG9zaXRvcnk0MDM1OTg3MQ==,2023-02-18T14:37:38Z
562,notcurses,96,2644,C,https://github.com/dankamongmen/notcurses,blingful character graphics/TUI library. definitely not curses.,MDEwOlJlcG9zaXRvcnkyMjIxODczNjE=,2023-03-21T04:09:08Z
563,libmill,201,2642,C,https://github.com/sustrik/libmill,Go-style concurrency in C,MDEwOlJlcG9zaXRvcnkxOTI2NzY1Mg==,2021-02-09T05:27:00Z
564,libmodbus,1531,2635,C,https://github.com/stephane/libmodbus,"A Modbus library for Linux, Mac OS, FreeBSD and Windows",MDEwOlJlcG9zaXRvcnk0ODE5Nzc=,2023-03-14T09:36:22Z
565,weechat,311,2634,C,https://github.com/weechat/weechat,The extensible chat client.,MDEwOlJlcG9zaXRvcnkxNzM1OTIxMA==,2023-03-27T11:06:26Z
566,irssi,348,2631,C,https://github.com/irssi/irssi,The client of the future,MDEwOlJlcG9zaXRvcnkyMDM0NDAzMA==,2023-03-28T00:37:49Z
567,Broadway,421,2629,C,https://github.com/mbebenita/Broadway,A JavaScript H.264 decoder.,MDEwOlJlcG9zaXRvcnkyNTc3OTM5,2023-01-22T15:40:35Z
568,patchelf,410,2626,C,https://github.com/NixOS/patchelf,A small utility to modify the dynamic linker and RPATH of ELF executables,MDEwOlJlcG9zaXRvcnkyOTI4MTY0,2023-03-27T05:38:44Z
569,mjpg-streamer,1154,2625,C,https://github.com/jacksonliam/mjpg-streamer,Fork of http://sourceforge.net/projects/mjpg-streamer/,MDEwOlJlcG9zaXRvcnkxMDU1NTAyMQ==,2023-02-06T21:13:52Z
570,starrtc-server,843,2624,C,https://github.com/starrtc/starrtc-server,免费IM系统，IM即时通信消息系统(含一对一文字聊天，群聊，聊天室)，免费一对一voip实时通话，录屏，webrtc服务端，免费直播连麦，互动直播，视频直播，RTSP拉流，RTMP推流，语音对讲，免费在线会议，视频会议等服务端程序，支持物联网平台，✨万水千山总是情，来个star行不行✨,MDEwOlJlcG9zaXRvcnkxNjQ1ODUyNDc=,2019-12-27T13:44:39Z
571,libopencm3,954,2613,C,https://github.com/libopencm3/libopencm3,Open source ARM Cortex-M microcontroller library,MDEwOlJlcG9zaXRvcnk0MDY1OTgw,2023-03-08T20:53:52Z
572,massdns,439,2612,C,https://github.com/blechschmidt/massdns,A high-performance DNS stub resolver for bulk lookups and reconnaissance (subdomain enumeration),MDEwOlJlcG9zaXRvcnk2MTc5NjcyNQ==,2023-03-05T14:10:06Z
573,SmartAppUpdates,835,2612,C,https://github.com/cundong/SmartAppUpdates,Android应用增量更新,MDEwOlJlcG9zaXRvcnkxNTAzOTQ2Nw==,2016-04-11T07:19:23Z
574,shadowsocksr-native,788,2612,C,https://github.com/ShadowsocksR-Live/shadowsocksr-native,"翻墙 从容穿越党国敏感日 ShadowsocksR (SSRoT) native implementation for all platforms, GFW terminator",MDEwOlJlcG9zaXRvcnk5ODY1MTE2Ng==,2022-12-08T09:32:03Z
575,microui,200,2605,C,https://github.com/rxi/microui,A tiny immediate-mode UI library,MDEwOlJlcG9zaXRvcnkxNDk4NTQ3MDU=,2023-03-09T19:25:13Z
576,pafish,442,2600,C,https://github.com/a0rtega/pafish,Pafish is a testing tool that uses different techniques to detect virtual machines and malware analysis environments in the same way that malware families do,MDEwOlJlcG9zaXRvcnk0ODQ5NjMw,2021-11-09T16:39:46Z
577,esp-link,692,2597,C,https://github.com/jeelabs/esp-link,"esp8266 wifi-serial bridge, outbound TCP, and arduino/AVR/LPC/NXP programmer",MDEwOlJlcG9zaXRvcnkzNTczMDA0Ng==,2021-07-18T23:32:05Z
578,obs-ndi,308,2588,C,https://github.com/obs-ndi/obs-ndi,NewTek NDI integration for OBS Studio,MDEwOlJlcG9zaXRvcnk3MTY0MzAwOA==,2023-03-15T11:29:13Z
579,viabtc_exchange_server,1497,2586,C,https://github.com/viabtc/viabtc_exchange_server,A trading engine with high-speed performance and real-time notification,MDEwOlJlcG9zaXRvcnk4NDAyMzE4Mw==,2021-12-17T13:16:42Z
580,geany,564,2570,C,https://github.com/geany/geany,A fast and lightweight IDE,MDEwOlJlcG9zaXRvcnkyNTMyOTIy,2023-03-27T13:23:05Z
581,shellinabox,444,2567,C,https://github.com/shellinabox/shellinabox,Official-ish Fork of Shell In A Box,MDEwOlJlcG9zaXRvcnkzMTU2NDMyMg==,2022-11-05T06:36:45Z
582,waifu2x-ncnn-vulkan,187,2562,C,https://github.com/nihui/waifu2x-ncnn-vulkan,"waifu2x converter ncnn version, runs fast on intel / amd / nvidia / apple-silicon GPU with vulkan",MDEwOlJlcG9zaXRvcnkxNzkzMDQ3NTI=,2023-03-12T03:08:55Z
583,TFT_eSPI,824,2560,C,https://github.com/Bodmer/TFT_eSPI,"Arduino and PlatformIO IDE compatible TFT library optimised for the Raspberry Pi Pico (RP2040), STM32, ESP8266 and ESP32 that supports different driver chips",MDEwOlJlcG9zaXRvcnk4Mjc1NDU1Ng==,2023-03-28T09:02:16Z
584,Espruino,714,2557,C,https://github.com/espruino/Espruino,The Espruino JavaScript interpreter - Official Repo,MDEwOlJlcG9zaXRvcnkxMzEyMzE0Mg==,2023-03-27T10:34:23Z
585,box86,187,2557,C,https://github.com/ptitSeb/box86,"Box86 - Linux Userspace x86 Emulator with a twist, targeted at ARM Linux devices",MDEwOlJlcG9zaXRvcnkxNjQ4NDQ1NDY=,2023-03-23T09:36:57Z
586,Tiny,342,2554,C,https://github.com/Sunzxyong/Tiny,an image compression framework.（一个高保真、高压缩比的图片压缩框架）,MDEwOlJlcG9zaXRvcnk4NzE1MTUwMw==,2020-10-07T10:50:31Z
587,PolarDB-for-PostgreSQL,405,2553,C,https://github.com/ApsaraDB/PolarDB-for-PostgreSQL,A cloud-native database based on PostgreSQL developed by Alibaba Cloud.,MDEwOlJlcG9zaXRvcnkzNzA1Mjk1MDU=,2023-03-25T06:06:23Z
588,sl,391,2553,C,https://github.com/mtoyoda/sl,SL(1): Cure your bad habit of mistyping,MDEwOlJlcG9zaXRvcnk5ODU4NzE4,2023-03-11T00:38:18Z
589,WizQTClient,815,2552,C,https://github.com/WizTeam/WizQTClient,为知笔记跨平台客户端,MDEwOlJlcG9zaXRvcnk2NjgyMDk0,2021-05-26T11:06:21Z
590,dpvs,654,2552,C,https://github.com/iqiyi/dpvs,DPVS is a high performance Layer-4 load balancer based on DPDK.,MDEwOlJlcG9zaXRvcnkxMDYzNzU2MzE=,2023-03-22T02:28:43Z
591,donut,499,2552,C,https://github.com/TheWover/donut,"Generates x86, x64, or AMD64+x86 position-independent shellcode that loads .NET Assemblies, PE files, and other Windows payloads from memory and runs them with parameters",MDEwOlJlcG9zaXRvcnkxNzgwODk0OTk=,2023-03-10T19:28:15Z
592,pipelinedb,236,2548,C,https://github.com/pipelinedb/pipelinedb,High-performance time-series aggregation for PostgreSQL,MDEwOlJlcG9zaXRvcnkxNDcwMjQ0NA==,2022-02-20T10:24:23Z
593,tidy-html5,422,2545,C,https://github.com/htacg/tidy-html5,"The granddaddy of HTML tools, with support for modern standards",MDEwOlJlcG9zaXRvcnkyNzkzNzg4,2023-02-25T08:48:09Z
594,io,295,2542,C,https://github.com/IoLanguage/io,"Io programming language. Inspired by Self, Smalltalk and LISP.",MDEwOlJlcG9zaXRvcnk5NjY=,2022-11-02T19:23:05Z
595,acl,917,2542,C,https://github.com/acl-dev/acl,"A powerful server and network library, including coroutine, redis client, http, websocket, mqtt with C/C++ for multi-platform.",MDEwOlJlcG9zaXRvcnk2MTExMjk3,2023-03-27T13:22:04Z
596,gnucash,691,2539,C,https://github.com/Gnucash/gnucash,GnuCash Double-Entry Accounting Program.,MDEwOlJlcG9zaXRvcnk3OTY2NjUw,2023-03-28T12:40:13Z
597,iotjs,455,2532,C,https://github.com/jerryscript-project/iotjs,Platform for Internet of Things with JavaScript http://www.iotjs.net ,MDEwOlJlcG9zaXRvcnkzMzU4OTQ3MA==,2021-06-18T10:15:48Z
598,amazon-freertos,1114,2527,C,https://github.com/aws/amazon-freertos,DEPRECATED - See README.md,MDEwOlJlcG9zaXRvcnkxMTAxNzA0Mzk=,2022-11-18T02:53:06Z
599,Collections-C,320,2524,C,https://github.com/srdja/Collections-C,A library of generic data structures.,MDEwOlJlcG9zaXRvcnkyMzA0MTk0OA==,2022-12-28T08:48:42Z
600,ostep-code,1111,2519,C,https://github.com/remzi-arpacidusseau/ostep-code,Code from various chapters in OSTEP (http://www.ostep.org),MDEwOlJlcG9zaXRvcnkxMjI5OTMxODY=,2023-02-23T00:59:57Z
601,sysstat,408,2519,C,https://github.com/sysstat/sysstat,Performance monitoring tools for Linux,MDEwOlJlcG9zaXRvcnk5NjcwMTk4,2023-03-11T17:24:59Z
602,frr,1024,2517,C,https://github.com/FRRouting/frr,The FRRouting Protocol Suite,MDEwOlJlcG9zaXRvcnk3NjU5OTQzOQ==,2023-03-28T13:05:15Z
603,minix,840,2508,C,https://github.com/Stichting-MINIX-Research-Foundation/minix,Official MINIX sources - Automatically replicated from gerrit.minix3.org,MDEwOlJlcG9zaXRvcnkyNDc1MTE0Nw==,2023-02-06T16:17:33Z
604,webgl-noise,273,2503,C,https://github.com/ashima/webgl-noise,Procedural Noise Shader Routines compatible with WebGL,MDEwOlJlcG9zaXRvcnkxNDAwMTI1,2021-06-30T14:10:31Z
605,lightning,819,2503,C,https://github.com/ElementsProject/lightning,Core Lightning — Lightning Network implementation focusing on spec compliance and performance,MDEwOlJlcG9zaXRvcnkzNzM1MDQ3Mg==,2023-03-27T04:08:10Z
606,ffmpeg-kit,352,2503,C,https://github.com/arthenica/ffmpeg-kit,"FFmpeg Kit for applications. Supports Android, Flutter, iOS, Linux, macOS, React Native and tvOS. Supersedes MobileFFmpeg, flutter_ffmpeg and react-native-ffmpeg.",MDEwOlJlcG9zaXRvcnkyODMxNDk2MzU=,2023-03-14T03:33:40Z
607,proxmark3,782,2499,C,https://github.com/RfidResearchGroup/proxmark3,"The Iceman fork of Proxmark3 / RFID / NFC  reader, writer, sniffer and emulator ",MDEwOlJlcG9zaXRvcnkxNDQ0NjUzNzI=,2023-03-26T18:29:13Z
608,word2vec,627,2494,C,https://github.com/danielfrg/word2vec,Python interface to Google word2vec,MDEwOlJlcG9zaXRvcnkxMjM2NjE5NQ==,2022-11-03T15:19:47Z
609,cleanflight,1383,2486,C,https://github.com/cleanflight/cleanflight,Clean-code version of the baseflight flight controller firmware,MDEwOlJlcG9zaXRvcnk5MDY2MzQ3,2021-01-16T11:46:32Z
610,npcap,478,2483,C,https://github.com/nmap/npcap,Nmap Project's Windows packet capture and transmission library,MDEwOlJlcG9zaXRvcnkzNTg1NTM1Nw==,2023-03-23T22:17:33Z
611,Kernelhub,637,2482,C,https://github.com/Ascotbe/Kernelhub,":palm_tree:Linux、macOS、Windows Kernel privilege escalation vulnerability collection, with compilation environment, demo GIF map, vulnerability details, executable file  (提权漏洞合集) ",MDEwOlJlcG9zaXRvcnkyODYxNzU0Njc=,2023-02-15T06:44:14Z
612,Remotery,230,2476,C,https://github.com/Celtoys/Remotery,"Single C file, Realtime CPU/GPU Profiler with Remote Web Viewer",MDEwOlJlcG9zaXRvcnkxNzY2NDM4MQ==,2023-01-03T22:18:42Z
613,HomeKitADK,237,2464,C,https://github.com/apple/HomeKitADK,,MDEwOlJlcG9zaXRvcnkyMjc0MjQ0OTU=,2022-07-06T20:08:37Z
614,exploits,710,2464,C,https://github.com/r4j0x00/exploits,,MDEwOlJlcG9zaXRvcnkyOTA1NjgxNTU=,2023-01-02T20:21:58Z
615,media-server,958,2455,C,https://github.com/ireader/media-server,RTSP/RTP/RTMP/FLV/HLS/MPEG-TS/MPEG-PS/MPEG-DASH/MP4/fMP4/MKV/WebM,MDEwOlJlcG9zaXRvcnkxNTU5ODQ5Ng==,2023-03-26T14:33:37Z
616,luna,162,2448,C,https://github.com/tj/luna,"luna programming language - a small, elegant VM implemented in C",MDEwOlJlcG9zaXRvcnkxODQwNDE3,2018-01-11T15:59:00Z
617,packr,171,2445,C,https://github.com/libgdx/packr,"Packages your JAR, assets and a JVM for distribution on Windows, Linux and Mac OS X",MDEwOlJlcG9zaXRvcnkxODE4ODQyMA==,2023-01-12T03:30:49Z
618,WebBench,1149,2444,C,https://github.com/EZLippi/WebBench,Webbench是Radim Kolar在1997年写的一个在linux下使用的非常简单的网站压测工具。它使用fork()模拟多个客户端同时访问我们设定的URL，测试网站在压力下工作的性能，最多可以模拟3万个并发连接去测试网站的负载能力。官网地址:http://home.tiscali.cz/~cz210552/webbench.html,MDEwOlJlcG9zaXRvcnkzMzg0ODI1OA==,2021-06-19T07:25:49Z
619,axel,243,2442,C,https://github.com/axel-download-accelerator/axel,Lightweight CLI download accelerator,MDEwOlJlcG9zaXRvcnk0MDY2MjkzNw==,2023-02-15T20:08:26Z
620,mpc,281,2437,C,https://github.com/orangeduck/mpc,A Parser Combinator library for C,MDEwOlJlcG9zaXRvcnkxMzEyMjg2OA==,2023-01-10T02:41:58Z
621,MemoryModule,724,2431,C,https://github.com/fancycode/MemoryModule,Library to load a DLL from memory.,MDEwOlJlcG9zaXRvcnkxMDE4NTIy,2022-08-24T14:59:07Z
622,wine,927,2431,C,https://github.com/wine-mirror/wine,,MDEwOlJlcG9zaXRvcnkyMjcxMTgwMg==,2023-01-01T06:31:07Z
623,sxhkd,130,2427,C,https://github.com/baskerville/sxhkd,Simple X hotkey daemon,MDEwOlJlcG9zaXRvcnk3Mzg2Mzg5,2023-01-16T23:26:50Z
624,xdotool,280,2424,C,https://github.com/jordansissel/xdotool,"fake keyboard/mouse input, window management, and more ",MDEwOlJlcG9zaXRvcnkxMzcyMjU0,2023-03-14T05:30:19Z
625,surge,327,2423,C,https://github.com/surge-synthesizer/surge,Synthesizer plug-in (previously released as Vember Audio Surge),MDEwOlJlcG9zaXRvcnkxNDk2NzgyMDI=,2023-03-21T16:10:54Z
626,shairport,1092,2418,C,https://github.com/abrasive/shairport,Airtunes emulator! Shairport is no longer maintained.,MDEwOlJlcG9zaXRvcnkxNTk3NzEx,2022-01-14T19:51:45Z
628,nginx-http-flv-module,535,2415,C,https://github.com/winshining/nginx-http-flv-module,"A media streaming server based on nginx-rtmp-module. In addtion to the features nginx-rtmp-module provides, HTTP-FLV, GOP cache and VHost (one IP for multi domain names) are supported now.",MDEwOlJlcG9zaXRvcnk5NTM0ODkzNw==,2023-03-27T14:35:30Z
627,RMStore,458,2415,C,https://github.com/robotmedia/RMStore,A lightweight iOS library for In-App Purchases,MDEwOlJlcG9zaXRvcnkxMTc2NjY5NQ==,2019-06-23T17:58:41Z
629,goxel,208,2414,C,https://github.com/guillaumechereau/goxel,Goxel: Free and Open Source 3D Voxel Editor ,MDEwOlJlcG9zaXRvcnk0MzY1OTQ3NQ==,2023-03-27T03:25:46Z
