rank,repo_name,forks,stars,language,repo_url,description,id,last_commit
38,spine-runtimes,2763,3696,C#,https://github.com/EsotericSoftware/spine-runtimes,2D skeletal animation runtimes for Spine.,MDEwOlJlcG9zaXRvcnk4MzAyMTgx,2023-03-27T15:58:18Z
39,awesome-dotnet-core,2712,17709,C#,https://github.com/thangchung/awesome-dotnet-core,":honeybee: A collection of awesome .NET core libraries, tools, frameworks and software",MDEwOlJlcG9zaXRvcnk1NDA4Njk2OQ==,2023-02-13T22:57:06Z
40,MonoGame,2681,9323,C#,https://github.com/MonoGame/MonoGame,One framework for creating powerful cross-platform games.,MDEwOlJlcG9zaXRvcnkxNTc5OTkw,2023-03-13T21:29:55Z
41,blockchain,2643,7337,C#,https://github.com/dvf/blockchain,A simple Blockchain in Python,MDEwOlJlcG9zaXRvcnkxMDQ2NzA5Nzc=,2023-01-04T17:21:04Z
42,PEASS-ng,2629,11778,C#,https://github.com/carlospolop/PEASS-ng,PEASS - Privilege Escalation Awesome Scripts SUITE (with colors),MDEwOlJlcG9zaXRvcnkxNjU1NDgxOTE=,2023-03-27T19:08:37Z
43,RevokeMsgPatcher,2604,19852,C#,https://github.com/huiyadanli/RevokeMsgPatcher,:trollface: A hex editor for WeChat/QQ/TIM - PC版微信/QQ/TIM防撤回补丁（我已经看到了，撤回也没用了）,MDEwOlJlcG9zaXRvcnkxOTgwNzE3NTY=,2023-03-27T13:42:24Z
44,CleanArchitecture,2586,11479,C#,https://github.com/jasontaylordev/CleanArchitecture,Clean Architecture Solution Template for .NET 7,MDEwOlJlcG9zaXRvcnkyMTM0NjAyODU=,2023-03-15T13:49:52Z
45,de4dot,2540,6254,C#,https://github.com/de4dot/de4dot,.NET deobfuscator and unpacker.,MDEwOlJlcG9zaXRvcnkyNDE5NzI3,2020-08-29T08:14:56Z
46,ET,2537,6848,C#,https://github.com/egametang/ET,Unity3D Client And C# Server Framework,MDEwOlJlcG9zaXRvcnk3NDM0MzY=,2023-03-26T14:27:55Z
47,OpenRA,2493,12570,C#,https://github.com/OpenRA/OpenRA,"Open Source real-time strategy game engine for early Westwood games such as Command & Conquer: Red Alert written in C# using SDL and OpenGL. Runs on Windows, Linux, *BSD and Mac OS X.",MDEwOlJlcG9zaXRvcnk5NTk5MDg=,2023-03-28T12:23:19Z
48,Umbraco-CMS,2477,3820,C#,https://github.com/umbraco/Umbraco-CMS,"The simple, flexible and friendly ASP.NET CMS used by more than 730.000 websites",MDEwOlJlcG9zaXRvcnkxMDYwMTIwOA==,2023-03-28T12:30:38Z
49,MahApps.Metro,2420,8648,C#,https://github.com/MahApps/MahApps.Metro,A framework that allows developers to cobble together a better UI for their own WPF applications with minimal effort.,MDEwOlJlcG9zaXRvcnkyNTg0Nzc3,2023-03-02T22:41:18Z
50,Wox,2375,22755,C#,https://github.com/Wox-launcher/Wox,"Launcher for Windows, an alternative to Alfred and Launchy.",MDEwOlJlcG9zaXRvcnkxNTMxNTc4OQ==,2022-12-27T10:47:18Z
52,project-examples,2304,963,C#,https://github.com/jfrog/project-examples,Small projects in universal build ecosystems to configure CI and Artifactory,MDEwOlJlcG9zaXRvcnkyNDA4ODA3,2023-03-21T11:08:17Z
51,netch,2303,13910,C#,https://github.com/netchx/netch,A simple proxy client,MDEwOlJlcG9zaXRvcnkxOTM2ODE2ODY=,2023-03-23T17:03:50Z
53,SignalR,2295,8855,C#,https://github.com/SignalR/SignalR,Incredibly simple real-time web for .NET,MDEwOlJlcG9zaXRvcnkyMDg3MDY0,2023-03-15T16:47:40Z
54,RestSharp,2283,8962,C#,https://github.com/restsharp/RestSharp,Simple REST and HTTP API Client for .NET,MDEwOlJlcG9zaXRvcnkzNzQyMjg=,2023-03-27T22:58:20Z
55,UnityCsReference,2278,10191,C#,https://github.com/Unity-Technologies/UnityCsReference,Unity C# reference source code.,MDEwOlJlcG9zaXRvcnkxMjY0ODY3MDE=,2023-03-24T12:41:34Z
56,CSharp-GradeBookApplication,2263,44,C#,https://github.com/pluralsight-projects/CSharp-GradeBookApplication,Project to add features to an existing C Sharp Grade Book Application.,MDEwOlJlcG9zaXRvcnk5MTM3ODI4Nw==,2022-12-07T18:40:23Z
57,CleanArchitecture,2229,12344,C#,https://github.com/ardalis/CleanArchitecture,Clean Architecture Solution Template: A starting point for Clean Architecture with ASP.NET Core,MDEwOlJlcG9zaXRvcnk2OTY3MzAzMw==,2023-03-28T10:32:42Z
58,Mvc,2197,5695,C#,https://github.com/aspnet/Mvc,"[Archived] ASP.NET Core MVC is a model view controller framework for building dynamic web sites with clean separation of concerns, including the merged MVC, Web API, and Web Pages w/ Razor. Project moved to https://github.com/aspnet/AspNetCore",MDEwOlJlcG9zaXRvcnkxNTEyNjQyOQ==,2018-11-28T21:40:17Z
59,Quasar,2144,6529,C#,https://github.com/quasar/Quasar,Remote Administration Tool for Windows,MDEwOlJlcG9zaXRvcnkyMTYxMTcyMw==,2023-03-12T16:28:35Z
60,MissionPlanner,2132,1385,C#,https://github.com/ArduPilot/MissionPlanner,Mission Planner Ground Control Station for ArduPilot (c# .net),MDEwOlJlcG9zaXRvcnk4MDE4MTc5,2023-03-27T22:40:40Z
61,OrchardCore,2131,6461,C#,https://github.com/OrchardCMS/OrchardCore,"Orchard Core is an open-source modular and multi-tenant application framework built with ASP.NET Core, and a content management system (CMS) built on top of that framework.",MDEwOlJlcG9zaXRvcnkyNjg4NDcyNQ==,2023-03-27T08:08:26Z
62,MixedRealityToolkit-Unity,2120,5659,C#,https://github.com/microsoft/MixedRealityToolkit-Unity,Mixed Reality Toolkit (MRTK) provides a set of components and features to accelerate cross-platform MR app development in Unity.,MDEwOlJlcG9zaXRvcnk1MDYwNTQyNg==,2023-03-23T19:37:13Z
63,AssetStudio,2026,10518,C#,https://github.com/Perfare/AssetStudio,"AssetStudio is a tool for exploring, extracting and exporting assets and assetbundles.",MDEwOlJlcG9zaXRvcnk2NDc1MzA0Mw==,2022-12-08T15:37:37Z
64,gitextensions,2011,6859,C#,https://github.com/gitextensions/gitextensions,Git Extensions is a standalone UI tool for managing git repositories. It also integrates with Windows Explorer and Microsoft Visual Studio (2015/2017/2019).,MDEwOlJlcG9zaXRvcnk4NTk1Mw==,2023-03-27T22:42:21Z
65,jellyfin,1987,21281,C#,https://github.com/jellyfin/jellyfin,The Free Software Media System,MDEwOlJlcG9zaXRvcnkxNjEwMTIwMTk=,2023-03-28T10:24:29Z
66,Common.Utility,1978,4479,C#,https://github.com/Jimmey-Jiang/Common.Utility,Various helper class,MDEwOlJlcG9zaXRvcnkxMDYzODYxNzc=,2022-12-08T14:46:05Z
67,ScreenToGif,1973,19701,C#,https://github.com/NickeManarin/ScreenToGif,"🎬 ScreenToGif allows you to record a selected area of your screen, edit and save it as a gif or video.",MDEwOlJlcG9zaXRvcnk2NDcxMzc2OQ==,2023-03-20T16:00:29Z
68,orleans,1963,9202,C#,https://github.com/dotnet/orleans,Cloud Native application framework for .NET,MDEwOlJlcG9zaXRvcnkyODIzMjY2Mw==,2023-03-24T19:53:13Z
69,framework,1956,4344,C#,https://github.com/accord-net/framework,"Machine learning, computer vision, statistics and general scientific computing for .NET",MDEwOlJlcG9zaXRvcnkzOTY0NTE0,2020-11-18T19:53:02Z
70,ios-samples,1948,1573,C#,https://github.com/xamarin/ios-samples,Xamarin.iOS sample apps,MDEwOlJlcG9zaXRvcnkzNjgxOTI=,2023-02-24T14:59:53Z
71,shadowsocksr-csharp,1939,4562,C#,https://github.com/shadowsocksr-backup/shadowsocksr-csharp,,MDEwOlJlcG9zaXRvcnk5ODU0NzY1OA==,2019-04-10T06:19:06Z
72,open-project-1,1936,5150,C#,https://github.com/UnityTechnologies/open-project-1,Unity Open Project #1: Chop Chop,MDEwOlJlcG9zaXRvcnkyODY0OTAwNjU=,2023-02-18T12:45:19Z
73,Xamarin.Forms,1923,5646,C#,https://github.com/xamarin/Xamarin.Forms,Xamarin.Forms Official Home,MDEwOlJlcG9zaXRvcnk1NDIxMzQ5MA==,2023-03-27T07:25:12Z
74,osu,1876,12017,C#,https://github.com/ppy/osu,rhythm is just a *click* away!,MDEwOlJlcG9zaXRvcnkyMjQ1NjQ0MA==,2023-03-28T12:40:02Z
75,N_m3u8DL-CLI,1868,11181,C#,https://github.com/nilaoda/N_m3u8DL-CLI,"[.NET] m3u8 downloader 开源的命令行m3u8/HLS/dash下载器，支持普通AES-128-CBC解密，多线程，自定义请求头等. 支持简体中文,繁体中文和英文. English Supported.",MDEwOlJlcG9zaXRvcnkxODIwOTUzNTI=,2023-03-25T15:17:49Z
76,Ryujinx,1849,16901,C#,https://github.com/Ryujinx/Ryujinx,Experimental Nintendo Switch Emulator written in C#,MDEwOlJlcG9zaXRvcnkxMjAyMzE2OTE=,2023-03-28T10:40:40Z
77,FreeRDP-Sharp,1837,81,C#,https://github.com/FreeRDP/FreeRDP-Sharp,FreeRDP C# Bindings,MDEwOlJlcG9zaXRvcnkzOTEzNDIx,2022-02-24T08:40:19Z
79,winforms-modernui,1810,724,C#,https://github.com/peters/winforms-modernui,My humble attempt to bring the new Modern UI alias Metro UI of Windows 8 to .NET Windows Forms applications ...,MDEwOlJlcG9zaXRvcnk3OTUyODMy,2019-12-11T21:13:44Z
78,machinelearning,1809,8336,C#,https://github.com/dotnet/machinelearning,ML.NET is an open source and cross-platform machine learning framework for .NET.,MDEwOlJlcG9zaXRvcnkxMzIwMjExNjY=,2023-03-28T02:15:45Z
80,FPSSample,1781,4550,C#,https://github.com/Unity-Technologies/FPSSample,A first person multiplayer shooter example project in Unity,MDEwOlJlcG9zaXRvcnkxNTM0Mjc0NzU=,2021-09-28T05:28:02Z
81,Files,1737,26865,C#,https://github.com/files-community/Files,Building the best file manager experience for Windows,MDEwOlJlcG9zaXRvcnkxNjQxNDA3NTY=,2023-03-28T11:15:26Z
82,AutoMapper,1708,9300,C#,https://github.com/AutoMapper/AutoMapper,A convention-based object-object mapper in .NET. ,MDEwOlJlcG9zaXRvcnk1MDUzODA=,2023-03-22T17:12:26Z
83,tModLoader,1651,3207,C#,https://github.com/tModLoader/tModLoader,A mod to make and play Terraria mods. Supports Terraria 1.4 (and earlier) installations ,MDEwOlJlcG9zaXRvcnkzOTQyNTg2NA==,2023-03-28T07:26:22Z
84,2D-Character-Controller,1637,987,C#,https://github.com/Brackeys/2D-Character-Controller,Free 2D Character Controller for Unity.,MDEwOlJlcG9zaXRvcnkxMzk1NjYzNzI=,2021-12-24T01:19:04Z
85,ServiceStack,1631,5188,C#,https://github.com/ServiceStack/ServiceStack,"Thoughtfully architected, obscenely fast, thoroughly enjoyable web services for all",MDEwOlJlcG9zaXRvcnkxMzM5OTIy,2023-03-28T11:11:54Z
86,FastGithub,1628,11940,C#,https://github.com/dotnetcore/FastGithub,github加速神器，解决github打不开、用户头像无法加载、releases无法上传下载、git-clone、git-pull、git-push失败等问题,MDEwOlJlcG9zaXRvcnkzNzU5MzkwNzI=,2022-12-08T18:58:24Z
87,quartznet,1601,5580,C#,https://github.com/quartznet/quartznet,Quartz Enterprise Scheduler .NET,MDEwOlJlcG9zaXRvcnkxMjA4ODI0,2023-03-28T00:57:53Z
88,Unity3DTraining,1594,5290,C#,https://github.com/XINCGer/Unity3DTraining,【Unity杂货铺】unity大杂烩~,MDEwOlJlcG9zaXRvcnk1NzA0OTIxMg==,2023-03-28T05:07:10Z
89,Hangfire,1582,8139,C#,https://github.com/HangfireIO/Hangfire,An easy way to perform background job processing in your .NET and .NET Core applications. No Windows Service or separate process required,MDEwOlJlcG9zaXRvcnkxMTkyMDU0Mg==,2023-03-24T07:35:40Z
90,NorthwindTraders,1582,4900,C#,https://github.com/jasontaylordev/NorthwindTraders,Northwind Traders is a sample application built using ASP.NET Core and Entity Framework Core.,MDEwOlJlcG9zaXRvcnk3MDU4NDA3OQ==,2023-01-07T10:01:02Z
91,CMWTAT_Digital_Edition,1581,10875,C#,https://github.com/TGSAN/CMWTAT_Digital_Edition,"CloudMoe Windows 10/11 Activation Toolkit get digital license, the best open source Win 10/11 activator in GitHub. GitHub 上最棒的开源 Win10/Win11 数字权利（数字许可证）激活工具！",MDEwOlJlcG9zaXRvcnkxMzUwNTAyMTk=,2023-02-06T22:24:51Z
92,Captura,1580,8237,C#,https://github.com/MathewSachin/Captura,"Capture Screen, Audio, Cursor, Mouse Clicks and Keystrokes",MDEwOlJlcG9zaXRvcnk0MTU4OTQzOQ==,2020-08-16T15:25:25Z
93,PushSharp,1566,4358,C#,https://github.com/Redth/PushSharp,"A server-side library for sending Push Notifications to iOS (iPhone/iPad APNS), Android (C2DM and GCM - Google Cloud Message), Windows Phone, Windows 8, Amazon, Blackberry, and (soon) FirefoxOS devices!",MDEwOlJlcG9zaXRvcnk0NjAwNDAw,2023-02-07T14:55:40Z
94,websocket-sharp,1563,5033,C#,https://github.com/sta/websocket-sharp,A C# implementation of the WebSocket protocol client and server,MDEwOlJlcG9zaXRvcnk5OTc0OTE=,2023-03-27T13:44:17Z
95,Ocelot,1544,7545,C#,https://github.com/ThreeMammals/Ocelot,.NET core API Gateway,MDEwOlJlcG9zaXRvcnk2MjI1NjA5Nw==,2023-03-13T10:24:47Z
96,StockSharp,1540,5552,C#,https://github.com/StockSharp/StockSharp,"Algorithmic trading and quantitative trading open source platform to develop trading robots (stock markets, forex, crypto, bitcoins, and options).",MDEwOlJlcG9zaXRvcnkyNzcwMzk4Mw==,2023-03-27T22:34:13Z
97,Prism,1539,5564,C#,https://github.com/PrismLibrary/Prism,"Prism is a framework for building loosely coupled, maintainable, and testable XAML applications in WPF, Xamarin Forms, and Uno / Win UI Applications..",MDEwOlJlcG9zaXRvcnkzMTMzNTMwMA==,2023-03-23T12:24:19Z
98,ConfuserEx,1527,3335,C#,https://github.com/yck1509/ConfuserEx,"An open-source, free protector for .NET applications",MDEwOlJlcG9zaXRvcnkxODIwMzc1Mg==,2019-05-14T14:23:56Z
99,akka-bootcamp,1523,987,C#,https://github.com/petabridge/akka-bootcamp,Self-paced training course to learn Akka.NET fundamentals from scratch,MDEwOlJlcG9zaXRvcnkyOTIyMTQzMQ==,2022-11-30T07:42:06Z
100,Remotely,1521,3200,C#,https://github.com/immense/Remotely,"A remote control and remote scripting solution, built with .NET 6, Blazor, and SignalR Core.",MDEwOlJlcG9zaXRvcnkxNzY1MjM1OTQ=,2023-02-21T22:30:42Z
101,Avalonia,1515,17374,C#,https://github.com/AvaloniaUI/Avalonia,A cross-platform UI framework for .NET,MDEwOlJlcG9zaXRvcnkxNDk2NDQ3NQ==,2023-03-28T12:15:33Z
103,EquinoxProject,1515,5890,C#,https://github.com/EduardoPires/EquinoxProject,"Full ASP.NET Core 6 application with DDD, CQRS and Event Sourcing concepts",MDEwOlJlcG9zaXRvcnk3NjQyNTIzNg==,2023-03-03T15:44:56Z
102,ProxySU,1511,4894,C#,https://github.com/proxysu/ProxySU,"Xray,V2ray，Trojan，NaiveProxy, Trojan-Go, ShadowsocksR(SSR),Shadowsocks-libev及相关插件,MTProto+TLS 一键安装工具，windows下用（一键科学上网）",MDEwOlJlcG9zaXRvcnkyNDUwMzMxMzE=,2023-02-27T09:29:45Z
104,Nancy,1508,7182,C#,https://github.com/NancyFx/Nancy,"Lightweight, low-ceremony, framework for building HTTP based services on .Net and Mono",MDEwOlJlcG9zaXRvcnk3MzgyNTA=,2021-01-24T13:28:09Z
105,SmartStoreNET,1478,2548,C#,https://github.com/smartstore/SmartStoreNET,Open Source ASP.NET MVC Enterprise eCommerce Shopping Cart Solution,MDEwOlJlcG9zaXRvcnkyMjg5NzQ4OQ==,2023-03-15T06:15:36Z
106,downkyi,1469,11807,C#,https://github.com/leiurayer/downkyi,哔哩下载姬downkyi，哔哩哔哩网站视频下载工具，支持批量下载，支持8K、HDR、杜比视界，提供工具箱（音视频提取、去水印等）。https://t.me/+7zeNbdkP0TEzODll,MDEwOlJlcG9zaXRvcnkzMjQ0NzM4OTU=,2023-03-15T03:49:42Z
107,cognitive-services-speech-sdk,1468,1662,C#,https://github.com/Azure-Samples/cognitive-services-speech-sdk,Sample code for the Microsoft Cognitive Services Speech SDK,MDEwOlJlcG9zaXRvcnkxMzExNDU2OTc=,2023-03-20T07:58:05Z
108,MassTransit,1461,5258,C#,https://github.com/MassTransit/MassTransit,Distributed Application Framework for .NET,MDEwOlJlcG9zaXRvcnk3Nzg4Mjg=,2023-03-27T16:09:35Z
109,self-driving-car-sim,1459,3758,C#,https://github.com/udacity/self-driving-car-sim,A self-driving car simulator built with Unity,MDEwOlJlcG9zaXRvcnk4MTI4MzU1Mg==,2022-02-24T12:49:52Z
110,jynew,1458,6558,C#,https://github.com/jynew/jynew,JinYongLegend-like RPG Game Framework with full Modding support,MDEwOlJlcG9zaXRvcnkzNjY2NjM0Mjk=,2023-03-05T19:37:06Z
111,StackExchange.Redis,1455,5480,C#,https://github.com/StackExchange/StackExchange.Redis,General purpose redis client,MDEwOlJlcG9zaXRvcnkxNzc0ODE4Mw==,2023-03-28T10:12:10Z
112,AZ-204-DevelopingSolutionsforMicrosoftAzure,1438,1775,C#,https://github.com/MicrosoftLearning/AZ-204-DevelopingSolutionsforMicrosoftAzure,AZ-204: Developing solutions for Microsoft Azure,MDEwOlJlcG9zaXRvcnkyMzQwNjgxOTc=,2023-03-27T21:44:49Z
113,SimplCommerce,1431,3831,C#,https://github.com/simplcommerce/SimplCommerce,"A simple, cross platform, modularized ecommerce system built on .NET Core",MDEwOlJlcG9zaXRvcnk1OTM2MTk2Nw==,2022-10-18T14:04:29Z
114,PowerApps-Samples,1422,1046,C#,https://github.com/microsoft/PowerApps-Samples,"Sample code for Power Apps, including Dataverse, model-driven apps, canvas apps, Power Apps component framework, portals, and ai-builder.",MDEwOlJlcG9zaXRvcnkxMjY4OTgzMjk=,2023-03-27T21:39:02Z
115,BiliBiliToolPro,1415,2964,C#,https://github.com/RayWangQvQ/BiliBiliToolPro,B 站（bilibili）自动任务工具，支持docker、青龙、k8s等多种部署方式。敏感肌也能用。,R_kgDOGgE1gQ,2023-03-27T13:41:51Z
116,sqlite-net,1411,3575,C#,https://github.com/praeclarum/sqlite-net,"Simple, powerful, cross-platform SQLite client and ORM for .NET",MDEwOlJlcG9zaXRvcnkxNjY2MjQ1,2023-03-25T11:55:44Z
117,dotnet-api-docs,1397,527,C#,https://github.com/dotnet/dotnet-api-docs,".NET API reference documentation (.NET 5+, .NET Core, .NET Framework)",MDEwOlJlcG9zaXRvcnkxMTE1MTA5MTU=,2023-03-28T05:01:22Z
118,AspNetCore-WishList,1390,78,C#,https://github.com/pluralsight-projects/AspNetCore-WishList,Project to create a new ASP.NET Core wishlist application from scratch.,MDEwOlJlcG9zaXRvcnk5MTM3MDg2Mw==,2023-03-27T19:34:42Z
119,PartsUnlimited,1387,641,C#,https://github.com/microsoft/PartsUnlimited,.Net Core + SQL Azure app for DevOps Scenarios,MDEwOlJlcG9zaXRvcnkzNDY4MTAwOQ==,2023-03-17T10:15:50Z
