rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
975,C,ctf,1252,245,C,https://github.com/trailofbits/ctf,trailofbits,12,2020-12-06T04:50:55Z,CTF Field Guide
976,C,microprofile,1252,114,C,https://github.com/jonasmr/microprofile,jonasmr,15,2022-11-03T17:20:58Z,microprofile is an embeddable profiler
977,C,IdGenerator,1251,229,C,https://github.com/yitter/IdGenerator,yitter,4,2023-03-12T10:09:38Z,💎多语言实现，高性能生成唯一数字ID。 💎优化的雪花算法（SnowFlake）——雪花漂移算法，在缩短ID长度的同时，具备极高瞬时并发处理能力（50W/0.1s）。 💎原生支持 C#/Java/Go/Rust/C/JavaScript/TypeScript/Python/Pascal 多语言，提供其它适用于其它语言的多线程安全调用动态库（FFI）。💎支持容器环境自动扩容（自动注册 WorkerId ），单机或分布式唯一IdGenerator。💎顶尖优化，超强效能。
978,C,miniupnp,1250,427,C,https://github.com/miniupnp/miniupnp,miniupnp,23,2023-03-21T19:13:38Z,UPnP IGD implementation
979,C,ThatProject,1250,770,C,https://github.com/0015/ThatProject,0015,0,2023-03-19T18:17:01Z,*That Project's project repository
980,C,Android-Inline-Hook,1249,425,C,https://github.com/ele7enxxh/Android-Inline-Hook,ele7enxxh,14,2020-06-23T01:56:06Z,thumb16 thumb32 arm32 inlineHook in Android
981,C,busybox,1249,550,C,https://github.com/mirror/busybox,mirror,42,2023-02-27T22:00:03Z,BusyBox mirror
982,C,libcsp,1247,71,C,https://github.com/shiyanhui/libcsp,shiyanhui,5,2022-08-25T14:35:23Z,A concurrency C library 10x faster than Golang.
983,C,bob_cassette_rewinder,1245,39,C,https://github.com/dekuNukem/bob_cassette_rewinder,dekuNukem,13,2022-05-05T20:31:24Z,Renew and Refill Bob Cassettes for 98% Cost Saving!
984,C,shairplay,1245,220,C,https://github.com/juhovh/shairplay,juhovh,12,2022-10-01T21:47:18Z,Apple airplay and raop protocol server
985,C,skor,1245,44,C,https://github.com/hasura/skor,hasura,6,2022-01-21T17:51:35Z,Now part of Hasura GraphQL Engine. Listen to postgres events and forward them as JSON payloads to a webhook
986,C,CVE-2020-0796,1242,369,C,https://github.com/danigargu/CVE-2020-0796,danigargu,0,2020-12-07T20:04:27Z,CVE-2020-0796 - Windows SMBv3 LPE exploit #SMBGhost
987,C,fiche,1241,160,C,https://github.com/solusipse/fiche,solusipse,17,2021-11-22T20:39:39Z,Command line pastebin for sharing terminal output.
988,C,pigpio,1241,361,C,https://github.com/joan2937/pigpio,joan2937,47,2023-03-11T10:54:39Z,pigpio is a C library for the Raspberry which allows control of the General Purpose Input Outputs (GPIO).
989,C,nagioscore,1240,403,C,https://github.com/NagiosEnterprises/nagioscore,NagiosEnterprises,214,2023-02-16T01:06:24Z,Nagios Core
990,C,Zeus,1239,699,C,https://github.com/Visgean/Zeus,Visgean,0,2020-12-08T10:43:53Z,"NOT MY CODE! Zeus trojan horse - leaked in 2011, I am not the author. This repository is for study purposes only, do not message me about your lame hacking attempts. "
991,C,box2d.js,1239,194,C,https://github.com/kripken/box2d.js,kripken,64,2020-07-09T16:47:57Z,Port of Box2D to JavaScript using Emscripten
992,C,channel3,1236,151,C,https://github.com/cnlohr/channel3,cnlohr,19,2023-03-14T22:48:10Z,ESP8266 Analog Broadcast Television Interface
993,C,cetus,1236,322,C,https://github.com/session-replay-tools/cetus,session-replay-tools,47,2022-09-01T03:00:06Z,Cetus is a high performance middleware that provides transparent routing between your application and any backend MySQL Servers. 
994,C,Arduino-HomeKit-ESP8266,1235,247,C,https://github.com/Mixiaoxiao/Arduino-HomeKit-ESP8266,Mixiaoxiao,92,2023-02-25T19:16:47Z,Native Apple HomeKit accessory implementation for the ESP8266 Arduino core.
995,C,hping,1235,325,C,https://github.com/antirez/hping,antirez,41,2022-10-04T12:14:24Z,hping network tool
996,C,sha1collisiondetection,1231,191,C,https://github.com/cr-marcstevens/sha1collisiondetection,cr-marcstevens,8,2022-07-15T02:40:56Z,Library and command line tool to detect SHA-1 collision in a file
997,C,vimb,1229,99,C,https://github.com/fanglingsu/vimb,fanglingsu,91,2023-03-07T19:07:19Z,"Vimb - the vim like browser is a webkit based web browser that behaves like the vimperator plugin for the firefox and usage paradigms from the great editor vim. The goal of vimb is to build a completely keyboard-driven, efficient and pleasurable browsing-experience."
998,C,esp32-camera,1228,491,C,https://github.com/espressif/esp32-camera,espressif,19,2023-03-16T20:14:27Z,
999,C,adbi,1228,433,C,https://github.com/crmulliner/adbi,crmulliner,22,2017-06-23T10:32:32Z,Android Dynamic Binary Instrumentation Toolkit  
1000,C,bloomd,1225,116,C,https://github.com/armon/bloomd,armon,3,2023-02-14T17:50:05Z,C network daemon for bloom filters
